year,id,country,iso,region,income_group,lcgdp,lpop,polity,open,interest,credit,gross,fdi,cpi,balance,open_ww,kaopen,oecd,noil,safrica,low,middle,high,quake,storm,sdisaster,disaster,damage_cor,damage_gdp,disasterla,sdisasterla,mag,maxvei,combi,difmonth,abs_diff,dif_temp,drought,flood,magla,maxveila,combila,difmonthla,abs_diffla,dif_templa,droughtla,floodla,disindex,disindexla,indexla,dindex,maglaxopen_ww,maglaxpolity,maglaxkaopen,maxveilaxopen_ww,maxveilaxpolity,maxveilaxkaopen,combilaxopen_ww,combilaxpolity,combilaxkaopen,floodlaxopen_ww,floodlaxpolity,floodlaxkaopen,droughtlaxopen_ww,droughtlaxpolity,droughtlaxkaopen,dif_templaxopen_ww,dif_templaxpolity,dif_templaxkaopen,indexlaxopen_ww,indexlaxpolity,indexlaxkaopen,disindexlaxopen_ww,disindexlaxpolity,disindexlaxkaopen,EFW,size_gov,prop_rights,sound_money,freedom_to_trade,regulation
1993,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.525845,8.920276,0.35,1.3475145,,0.520560166,,,1.128000023,,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.699999809265137,0,48.6,1.299019908019973,0.5246565,0.07221922,0,1.2990199,0.00054272515,0.0,0.003627869,0.001500023,0.0006058389,0.0007189657,0.0,0.006088913,12.221382,0.014112451,0.016529297,54.671238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1994,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.3091083,8.9219885,0.35,1.4303387,,0.44304915110000004,0.45600004130000005,,1.662215947,,1.0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.900000095367432,0,54.4,0.7732996806861004,0.56525534,0.56525534,0,0.7732997,0.00056581985,0.0,0.0040608244,0.00089295575,0.0006527198,0.0056273,0.0,0.0036246974,13.565333,0.015664358,0.018333454,60.638554,0.00056581985,0.00019803694,,0.0,0.0,,0.0040608244,0.0014212885,,0.0036246974,0.0012686441,,0.0,0.0,,0.0056273,0.001969555,,0.018333454,0.0064167087,,0.015664358,0.005482525,,,,,,,
1995,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.085702,8.929956,0.2,0.8589371,,0.1254718999,0.5510000247,0.1081256385,0.4117596418,-0.1312544678,1.0,,0,0,0,0,1,0,0,0,3,1,13.179977416992188,0.14601672,0.0011547344,0.0034642033,4.699999809265137,0,42.7,1.3760894152336565,0.8964903,0.8964903,0,1.3760895,0.00054272515,0.0,0.0031874487,0.0015890178,0.0010352081,0.00892485,0.0,0.0064501613,14.754907,0.017037999,0.015018001,49.67258,0.00054272515,0.0001899538,,0.0,0.0,,0.0031874487,0.001115607,,0.0064501613,0.0022575564,,0.0,0.0,,0.00892485,0.0031236976,,0.015018001,0.0052563003,,0.017037999,0.0059632994,,,,,,,
1996,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.076387,8.939639,0.2,0.8274643,,0.1302813484,1.113999987,0.1974587488,0.0197948028,-0.2931241424,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.900000095367432,0,33.0,0.20763105456895015,0.6693234,0.6693234,0,0.20763105,0.00056581985,0.0,0.0024633678,0.00023975872,0.00077289075,0.006663331,0.0,0.0009732317,10.928494,0.012619508,0.011723819,38.776955,0.00056581985,0.00011316397,,0.0,0.0,,0.0024633678,0.00049267354,,0.0009732317,0.00019464635,,0.0,0.0,,0.006663331,0.0013326661,,0.011723819,0.0023447638,,0.012619508,0.0025239016,,,,,,,
1997,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.1438723,8.946099,0.2,0.84355867,,0.1295761031,0.3900000173,0.28133220800000003,0.0036743481079999996,-0.2310931061,1.0,0.14013048,0,0,0,0,1,0,0,0,1,0,21.098669052124023,0.21700473,0.0,0.0011547344,8.100000381469727,0,38.9,0.9496689211118056,1.1089699,1.1089699,0,0.94966894,0.0009353349,0.0,0.0029037881,0.0010966153,0.0012805657,0.011040155,0.0,0.0044513955,17.996054,0.020780664,0.014832383,49.05864,0.0009353349,0.00018706698,0.00013106893,0.0,0.0,0.0,0.0029037881,0.0005807576,0.0004069092,0.0044513955,0.00089027913,0.00062377617,0.0,0.0,0.0,0.011040155,0.002208031,0.0015470622,0.014832383,0.0029664766,0.002078469,0.020780664,0.0041561327,0.0029120042,,,,,,
1998,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.1690464,8.95241,0.15,0.7986523,,0.1294494151,0.22999994399999998,0.2300665415,-0.0007726978949999999,-0.3068824579,1.0,0.14013048,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0011547344,0.0011547344,5.800000190734863,0,46.6,0.4048017451701317,0.534358,0.534358,0,0.40480176,0.00066974596,0.0,0.0034785739,0.0004674385,0.0006170416,0.005319707,0.0,0.0018974324,13.00891,0.015021836,0.016126554,53.33916,0.00066974596,0.0001339492,9.385182e-05,0.0,0.0,0.0,0.0034785739,0.0006957148,0.0004874542,0.0018974324,0.00037948648,0.0002658881,0.0,0.0,0.0,0.005319707,0.0010639414,0.00074545306,0.016126554,0.003225311,0.0022598216,0.015021836,0.0030043672,0.002105017,,,,,,
1999,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.375621,8.957859,0.15,0.6713974,0.01695590704,0.10573562900000001,0.2468596014,0.1113931939,-0.00852517001,-0.1309045801,1.0,0.14013048,0,0,0,0,1,0,1,0,1,0,4.338031768798828,0.034974582,0.0,0.0011547344,5.5,0,42.7,0.5711689141924178,1.0854069,1.0854069,0,0.5711689,0.0006351039,0.0,0.0031874487,0.0006595484,0.0012533567,0.010805577,0.0,0.0026772474,14.617424,0.016879244,0.015073631,49.856575,0.0006351039,9.526559e-05,8.899741e-05,0.0,0.0,0.0,0.0031874487,0.00047811732,0.0004466587,0.0026772474,0.00040158714,0.00037516395,0.0,0.0,0.0,0.010805577,0.0016208367,0.0015141907,0.015073631,0.0022610447,0.002112275,0.016879244,0.0025318866,0.0023652965,,,,,,
2000,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.5944715,8.963038,0.15,0.76988333,0.006367010322999999,0.09602992616,-0.11737846140000001,0.02464373862,0.001805003038,-0.031819681530000005,1.0,0.14013048,0,0,0,0,1,0,1,0,3,0,97.50154876708984,0.6283131,0.0,0.0034642033,6.400000095367432,0,44.7,0.847321701895055,0.60075134,0.60075134,0,0.8473217,0.00073903,0.0,0.0033367435,0.0009784315,0.00069370825,0.0059806737,0.0,0.003971662,14.6507015,0.01691767,0.015887378,52.548073,0.00073903,0.000110854504,0.000103560626,0.0,0.0,0.0,0.0033367435,0.00050051155,0.00046757943,0.003971662,0.0005957493,0.00055655086,0.0,0.0,0.0,0.0059806737,0.00089710107,0.00083807466,0.015887378,0.0023831069,0.002226306,0.01691767,0.0025376505,0.0023706811,,,,,,
2001,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.7346654,8.9679165,0.15,0.78815943,0.016769079200000002,0.09771804859,0.12905371969999999,0.03968608099,0.001547195911,-0.00906770526,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.900000095367432,0,81.6,0.46821674534838453,0.8525853,0.8525853,0,0.46821675,0.00056581985,0.0,0.0060912366,0.000540666,0.0009845096,0.008487763,0.0,0.0021946784,16.257568,0.018773172,0.02655173,87.8208,0.00056581985,8.487298e-05,7.9288606e-05,0.0,0.0,0.0,0.0060912366,0.00091368554,0.0008535679,0.0021946784,0.00032920178,0.00030754134,0.0,0.0,0.0,0.008487763,0.0012731645,0.0011893943,0.02655173,0.00398276,0.0037207066,0.018773172,0.0028159758,0.0026306936,,,,,,
2002,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.811723,8.972563,0.15,0.9046443,0.01382041228,0.08745992604,0.8765746566999999,0.2232888757,0.002771164714,-0.1232151901,1.0,0.35072306,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.599999904632568,0,46.6,1.0347434896079801,0.9995065,0.9995065,0,1.0347435,0.00053117785,0.0,0.0034785739,0.0011948539,0.0011541646,0.009950411,0.0,0.004850167,14.630397,0.016894223,0.016094835,53.23425,0.00053117785,7.967668e-05,7.44342e-05,0.0,0.0,0.0,0.0034785739,0.0005217861,0.0004874542,0.004850167,0.00072752504,0.00067965616,0.0,0.0,0.0,0.009950411,0.0014925617,0.0013943558,0.016094835,0.0024142254,0.002255377,0.016894223,0.0025341336,0.0023673954,,,,,,
2003,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,7.917426,8.977667,0.15,1.0545486,0.008912532717,0.09359107722999999,0.7252732011,0.45149857070000005,0.002233864933,-0.2777513693,1.0,0.35072306,0,0,0,0,1,0,0,0,1,0,51.75800704956055,0.23797533,0.0,0.0011547344,4.699999809265137,0,60.0,0.6963817607554988,0.85982674,0.85982674,0,0.69638175,0.00054272515,0.0,0.0044788504,0.000804136,0.0009928715,0.008559853,0.0,0.0032641592,14.694006,0.016967675,0.020031895,66.25621,0.00054272515,8.1408776e-05,0.00019034623,0.0,0.0,0.0,0.0044788504,0.0006718276,0.0015708361,0.0032641592,0.0004896239,0.0011448159,0.0,0.0,0.0,0.008559853,0.001283978,0.0030021379,0.020031895,0.0030047845,0.0070256474,0.016967675,0.0025451514,0.0059509547,,,,,,
2004,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,8.054118,8.9832325,0.15,1.1822908,0.006836367298,0.1092766067,0.2505120406,0.40966466420000003,0.006708930421,-0.298278837,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0,52.1,0.6280766669899955,1.2056832,1.2056832,0,0.6280767,0.0005196305,0.0,0.003889135,0.00072526175,0.0013922439,0.012002966,0.0,0.002943992,14.867105,0.017167557,0.017666856,58.43376,0.0005196305,7.7944576e-05,0.0001822464,0.0,0.0,0.0,0.003889135,0.0005833703,0.0013640093,0.002943992,0.0004415988,0.0010325258,0.0,0.0,0.0,0.012002966,0.001800445,0.0042097173,0.017666856,0.0026500286,0.006196174,0.017167557,0.0025751337,0.006021058,6.134166795431107,5.1158699295676815,5.546749856442078,7.632394017197561,5.965806005426719,6.410014168521495
2005,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,8.446556,8.9891405,0.15,1.1125998,0.000765382701,0.1116614064,-0.01301941507,0.1268302373,0.009679507327,0.01263191173,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.5,0,54.4,0.07746777586941689,0.6264493,0.6264493,0,0.07746778,0.0005196305,0.0,0.0040608244,8.9454705e-05,0.0007233826,0.0062365057,0.0,0.0003631157,11.899462,0.013740718,0.01802064,59.603916,0.0005196305,7.7944576e-05,7.281607e-05,0.0,0.0,0.0,0.0040608244,0.0006091237,0.00056904525,0.0003631157,5.4467357e-05,5.0883573e-05,0.0,0.0,0.0,0.0062365057,0.00093547587,0.0008739245,0.01802064,0.002703096,0.0025252406,0.013740718,0.002061108,0.0019254934,6.012162313786717,4.795287874586284,5.645446668101768,7.2540716225709785,6.08941524575128,6.276590157923274
2006,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,8.806625,8.995433,0.15,1.0195091,0.005895645727,0.1308299523,0.02690536566,-0.02783230697,0.008374063195,0.1767017997,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.599999904632568,0,46.6,1.7119717951924214,0.71401936,0.36735016,0,1.7119718,0.00053117785,0.0,0.0034785739,0.0019768728,0.0008245027,0.0036570898,0.0,0.008024547,13.828317,0.015968032,0.016108464,53.279324,0.00053117785,7.967668e-05,7.44342e-05,0.0,0.0,0.0,0.0034785739,0.0005217861,0.0004874542,0.008024547,0.0012036822,0.0011244836,0.0,0.0,0.0,0.0036570898,0.0005485635,0.00051246973,0.016108464,0.0024162699,0.0022572868,0.015968032,0.002395205,0.002237608,6.103791873540434,4.777923156778228,5.5903872091771385,7.590038365063156,6.108454186509385,6.452156450174262
2007,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,9.116186,9.002116,0.15,0.9274407,-0.001529881467,0.1716262507,-0.09306625098,-0.14369046770000002,0.016595366729999998,0.2728911934,1.0,0.14013048,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,4.900000095367432,0,68.0,0.3089543147357356,0.43526542,0.43526542,0,0.30895433,0.00056581985,0.0,0.0050760303,0.00035676017,0.00050261593,0.004333208,0.0,0.0014481656,13.309473,0.015368907,0.022265583,73.64422,0.00056581985,8.487298e-05,7.9288606e-05,0.0,0.0,0.0,0.0050760303,0.0007614046,0.0007113065,0.0014481656,0.00021722485,0.00020293213,0.0,0.0,0.0,0.004333208,0.0006499812,0.00060721446,0.022265583,0.0033398375,0.0031200869,0.015368907,0.002305336,0.0021536523,6.114164252925515,4.407923156778228,6.133604555679581,6.714571550472666,6.456954976984116,6.857767024712984
2008,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,9.360388,9.009169,0.15,0.8669941,-0.006237878715,0.16215079589999998,0.01599558622,0.00030244113,0.02079157914,0.3367854406,1.0,0.44080132,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,5.599999904632568,0,55.0,0.358649226810974,1.5946687,0.66462255,0,0.35864922,0.00064665126,0.0,0.004105613,0.0004141446,0.0018414189,0.0066165323,0.0,0.001681101,13.866864,0.016012546,0.018631171,61.623272,0.00064665126,9.699769e-05,9.061555e-05,0.0,0.0,0.0,0.004105613,0.000615842,0.0005753215,0.001681101,0.00025216516,0.00023557349,0.0,0.0,0.0,0.0066165323,0.0009924799,0.00092717784,0.018631171,0.0027946758,0.002610795,0.016012546,0.0024018819,0.0022438457,6.1495856010651355,4.667302865064812,6.154806351385543,6.303003547011521,6.433359525844035,7.189455716019768
2009,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,9.175926,9.016595,0.15,0.7374398,0.04790597847,0.22457645280000002,-0.08960970805,0.010686138480000001,0.001401056148,0.2297253017,1.0,0.24600646,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0011547344,4.5,0,68.0,1.6829655731821485,0.64512783,0.6304331,0,1.6829655,0.0005196305,0.0,0.0050760303,0.0019433782,0.0007449513,0.006276165,0.0,0.007888586,16.40432,0.018942632,0.022619072,74.8134,0.0005196305,7.7944576e-05,0.00022905381,0.0,0.0,0.0,0.0050760303,0.0007614046,0.0022375209,0.007888586,0.0011832879,0.0034772994,0.0,0.0,0.0,0.006276165,0.0009414248,0.002766542,0.022619072,0.003392861,0.009970517,0.018942632,0.0028413949,0.008349937,6.083695111552338,4.4724206724057325,5.708163335386193,6.5768872934717315,6.4214356772207895,7.239568579277242
2010,6.0,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,9.282812,9.024434,0.15,0.7289831,0.006251173967,0.2302909572,0.04314515127,0.010644010360000001,0.005667923129,0.2842860227,1.0,0.29894447,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0011547344,4.4,0,50.5,0.9086798541771722,0.8090301,0.8090301,0,0.90867984,0.00050808315,0.0,0.0037696993,0.0010492839,0.0009342149,0.008054157,0.0,0.0042592664,13.818821,0.015957067,0.01711779,56.61771,0.00050808315,7.621248e-05,0.00012499174,0.0,0.0,0.0,0.0037696993,0.0005654549,0.0009273704,0.0042592664,0.00063888996,0.001047807,0.0,0.0,0.0,0.008054157,0.0012081235,0.0019813746,0.01711779,0.0025676687,0.0042110872,0.015957067,0.00239356,0.0039255414,5.9563960107300655,4.254666885295345,5.741749520751039,6.252251254366639,6.48420567481619,7.049106718421112
1979,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.472783,8.323557,0.15,0.2144481,-0.01120322551,0.1468987443,,,0.036540757,,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.199999809265137,0,28.0,0.6049883182452327,0.06789052,0.06789052,0,0.60498834,0.0018682188,0.0,0.006503028,0.0021735586,0.00024391219,0.0021028426,0.0,0.0088229375,11.421249,0.041033443,0.031863227,33.87288,,,,,,,,,,,,,,,,,,,,,,,,,3.850584167695136,5.316447177935861,,5.555694253108033,0.5382868716474228,5.385652775204027
1980,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.530034,8.365953,0.15,0.16541229,-0.003766860941,0.1359788053,,,0.0024985195,,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.699999809265137,0,15.9,0.6699977287472139,0.0642906,0.018417403,0,0.66999775,0.0016885822,0.0,0.0036927909,0.0024071198,0.00023097865,0.0005704611,0.0,0.009771012,9.494916,0.034112655,0.020025391,21.288416,0.0,0.00025328735,0.00023662183,0.0,0.0,0.0,0.0,0.00055391865,0.00051747257,0.0,0.0014656518,0.0013692165,0.0,0.0,0.0,0.0,8.556917e-05,7.993898e-05,0.0,0.003003809,0.0028061676,0.0,0.0051168986,0.0047802227,3.8584723435158366,5.387495432113379,,5.555821310529983,0.40419874146214196,5.405055407199827
1981,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.6288295,8.406878,0.15,0.15716808,0.019229244779999998,0.1875669329,,,0.012167394350000001,,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.300000190734863,0,39.8,0.8815385234133547,0.113203056,0.09678361,0,0.8815385,0.001904146,0.0,0.00924359,0.0031671284,0.0004067078,0.002997778,0.0,0.0128560485,13.160459,0.047281954,0.043344535,46.078323,0.0,0.0002856219,0.0002668289,0.0,0.0,0.0,0.0,0.0013865385,0.0012953086,0.0,0.0019284073,0.0018015242,0.0,0.0,0.0,0.0,0.0004496667,0.00042008003,0.0,0.0065016807,0.0060738903,0.0,0.0070922934,0.0066256425,3.945287971244943,5.422541301394372,,5.6985332343872805,0.7278002538767329,5.491234469839947
1982,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.7029266,8.430526,0.15,0.19295578,0.005988319673,0.19447307819999998,,,0.005868096357,,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.300000190734863,0,23.3,0.57985170375507,0.20702906,0.1344032,0,0.5798517,0.001904146,0.0,0.005411448,0.0020832496,0.00074379914,0.0041630077,0.0,0.008456354,11.8866625,0.042705547,0.027575064,29.314255,0.0,0.0002856219,0.0002668289,0.0,0.0,0.0,0.0,0.00081171724,0.0007583088,0.0,0.0012684532,0.001184993,0.0,0.0,0.0,0.0,0.0006244512,0.0005833642,0.0,0.0041362597,0.003864107,0.0,0.0064058322,0.0059843487,4.032103598974049,5.457587170675366,,5.841245158244578,1.0514017662913238,5.577413532480066
1983,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.764871,8.456423,0.15,0.18233989,0.005234921699,0.2140227304,,,0.008151231356,,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.800000190734863,0,28.0,0.6732408537398619,0.075564556,0.074949965,0,0.67324084,0.0017245098,0.0,0.006503028,0.0024187714,0.00027148292,0.0023215022,0.0,0.009818308,11.024044,0.039606392,0.031557806,33.54819,0.0,0.00025867647,0.00024165637,0.0,0.0,0.0,0.0,0.0009754542,0.00091127236,0.0,0.0014727463,0.0013758441,0.0,0.0,0.0,0.0,0.00034822535,0.00032531322,0.0,0.004733671,0.00442221,0.0,0.0059409593,0.0055500627,4.118919226703156,5.492633039956359,,5.983957082101875,1.3750032787059148,5.663592595120186
1984,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.773881,8.479872,0.15,0.18095648,-0.004450063392,0.18751808820000002,,,0.01431686979,,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.300000190734863,0,46.0,1.1677355378145022,0.108477205,0.108477205,0,1.1677356,0.001904146,0.0,0.010683546,0.0041953567,0.00038972913,0.0033599758,0.0,0.017029846,14.223604,0.051101547,0.049456913,52.576214,0.0,0.0002856219,0.0002668289,0.0,0.0,0.0,0.0,0.001602532,0.0014970903,0.0,0.002554477,0.0023864005,0.0,0.0,0.0,0.0,0.0005039964,0.000470835,0.0,0.007418537,0.0069304206,0.0,0.0076652323,0.007160884,4.205734854432262,5.527678909237352,,6.126669005959172,1.6986047911205056,5.749771657760306
1985,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.870329,8.501422,0.15,0.15607496,0.006596780823,0.1801197484,,0.00046832717,0.003804286836,-0.03590268126,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.699999809265137,0,35.9,0.4208041246364162,0.11913173,0.11913173,0,0.4208041,0.002047855,0.0,0.008337811,0.0015118349,0.00042800794,0.0036899892,0.0,0.0061368598,12.865068,0.046220694,0.039639812,42.139935,0.0,0.00030717824,0.00028696688,0.0,0.0,0.0,0.0,0.0012506717,0.0011683814,0.0,0.000920529,0.0008599611,0.0,0.0,0.0,0.0,0.0005534984,0.00051707996,0.0,0.005945972,0.005554746,0.0,0.0069331042,0.0064769275,4.292550482161369,5.562724778518345,,6.26938092981647,2.0222063035350963,5.835950720400426
1986,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.8890085,8.520958,0.15,0.16462658,0.016980337550000002,0.17626037709999998,,0.0012682003,0.001675675676,-0.03009424728,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.699999809265137,0,38.1,0.4327361498892966,0.10791006,0.10791006,0,0.43273616,0.002047855,0.0,0.008848763,0.0015547035,0.0003876915,0.0033424087,0.0,0.0063108723,12.919176,0.046415087,0.041709952,44.340645,0.0,0.00030717824,0.00028696688,0.0,0.0,0.0,0.0,0.0013273145,0.0012399814,0.0,0.0009466309,0.00088434556,0.0,0.0,0.0,0.0,0.0005013613,0.00046837333,0.0,0.0062564933,0.005844835,0.0,0.0069622635,0.0065041683,4.335282628853156,5.489622062120635,,6.314902273204434,2.275747338628885,5.7772088779834885
1987,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.914752,8.545687,0.15,0.1709354,0.01596339107,0.17708434669999998,,0.00120879772,0.007113237640000001,-0.08416522382,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.400000095367432,0,35.9,0.750796900491499,0.102412865,0.102412865,0,0.7507969,0.0015808005,0.0,0.008337811,0.0026974094,0.0003679416,0.0031721387,0.0,0.010949358,11.373942,0.040863484,0.038711626,41.15321,0.0,0.00023712008,0.00022151833,0.0,0.0,0.0,0.0,0.0012506717,0.0011683814,0.0,0.0016424038,0.0015343388,0.0,0.0,0.0,0.0,0.00047582082,0.0004445133,0.0,0.005806744,0.0054246783,0.0,0.006129523,0.0057262196,4.378014775544942,5.416519345722925,,6.360423616592398,2.5292883737226735,5.718467035566551
1988,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.9537373,8.571461,0.15,0.1844317,0.008221738107,0.196500487,,0.00110552499,0.004486797697,-0.06472585612,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.599999904632568,0,35.0,1.1147305119997573,0.086214945,0.086214945,0,1.1147305,0.001652655,0.0,0.008128785,0.004004924,0.0003097469,0.002670424,0.0,0.016256837,12.127578,0.043571092,0.03838026,40.800945,0.0,0.00024789825,0.00023158733,0.0,0.0,0.0,0.0,0.0012193178,0.0011390904,0.0,0.0024385257,0.0022780783,0.0,0.0,0.0,0.0,0.00040056361,0.0003742078,0.0,0.0057570394,0.0053782444,0.0,0.006535664,0.0061056376,4.420746922236728,5.3434166293252146,,6.405944959980363,2.7828294088164616,5.6597251931496135
1989,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,5.996142,8.594962,0.15,0.17035145,-0.0024026250079999998,0.1695048743,,0.00050921501,0.011661599849999999,-0.01031443299,0.0,0.14013048,0,1,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0035927284,5.400000095367432,0,33.0,0.3361262785555309,0.05778266,0.04428854,0,0.33612627,0.0019400732,0.0,0.0076642823,0.0012076104,0.0002075974,0.0013717943,0.0,0.0049019475,11.309101,0.04063053,0.036479607,38.780415,0.0,0.000291011,0.0002718634,0.0,0.0,0.0,0.0,0.0011496424,0.0010739996,0.0,0.00073529215,0.0006869122,0.0,0.0,0.0,0.0,0.00020576915,0.00019223019,0.0,0.005471941,0.005111905,0.0,0.00609458,0.0056935754,4.463479068928515,5.270313912927505,,6.451466303368327,3.03637044391025,5.600983350732676
1990,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,6.06685,8.618961,0.15,0.19658415,0.005997142471,0.16828572609999998,,0.0011089421,0.007002169567,-0.06134100344,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0,0,45.1,0.5401891476426129,0.037098993,0.034231085,0,0.54018915,0.0017963642,0.0,0.01047452,0.0019407528,0.0001332866,0.0010602745,0.0,0.007877929,11.792713,0.042368013,0.047667954,50.67442,0.0,0.00026945464,0.00025172537,0.0,0.0,0.0,0.0,0.0015711781,0.0014677994,0.0,0.0011816894,0.001103938,0.0,0.0,0.0,0.0,0.00015904118,0.00014857677,0.0,0.007150193,0.0066797333,0.0,0.0063552023,0.0059370496,4.506211215620302,5.1972111965297945,,6.496987646756291,3.2899114790040387,5.542241508315739
1991,7.0,Burundi,BDI,Sub-Saharan Africa,Low income,6.1285205,8.643716,0.15,0.2174945,0.008348477606999999,0.1814245533,,0.00076452053,0.008996938735000001,-0.02850387387,0.0,0.14013048,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.699999809265137,0,48.0,0.7289464345904345,0.04143364,0.036125645,0,0.72894645,0.0016885822,0.0,0.011148048,0.0026189066,0.0001488598,0.0011189566,0.0,0.010630699,11.909068,0.042786043,0.050293036,53.465073,0.0,0.00025328735,0.00023662183,0.0,0.0,0.0,0.0,0.0016722073,0.0015621812,0.0,0.0015946049,0.0014896849,0.0,0.0,0.0,0.0,0.0001678435,0.00015679991,0.0,0.0075439555,0.007047587,0.0,0.006417907,0.0059956284,4.369090882921813,5.117878914550316,,6.362779089764933,2.847760405578288,5.442106848254677
